,Player,norm-average Total Runs Scored per Innings,norm-average Dot Balls as Bowler per Innings,norm-average player of the match,norm-average experience,norm-weighted player value overall,norm-weighted player value as opponent,norm-weighted player value as teammate,experience
1951,C de Grandhomme,16.889972463184474,19.691399180874367,3.6144578313253013,35.47557840616967,22.136530457003133,23.411223970079238,14.765878667925243,277
1952,C de Lange,0.5616204273104258,3.58510334317554,0.0,8.354755784061696,2.9496250864768423,4.251208617573558,1.1724478347924252,66
1953,C le Roux,0.0946918162325718,0.3619392323078388,0.0,1.4138817480719796,0.39486035338450576,0.5103830419632184,0.19820326454674106,12
1954,C van der Westhuizen,0.0,0.3543194589960949,0.0,0.2570694087403599,0.18723735138607853,0.3392078962514119,0.02570694087403599,3
1955,CA Barrett,0.19264886750764607,0.1466806362510715,0.0,0.12853470437017994,0.16262685719283695,0.1435725361224493,0.12844279094160563,2
1956,CA Dry,0.10122228631757675,0.3352700257167349,0.0,1.5424164524421595,0.4045225186013028,0.5059019223171458,0.21497501703476204,13
1957,CA Greloni,0.022856645297517332,0.0,0.0,0.38560411311053977,0.06442163333455096,0.05488909757033078,0.05227439848956437,4
1958,CA Gurrey,2.8570806621896665,0.0,0.0,4.627249357326478,1.8721201085619295,0.6586691708439694,2.1769733330464476,37
1959,CA Henry,3.4840057903501416,5.392894561386798,3.6144578313253013,15.167095115681233,7.466807356993938,8.308412008680737,4.691450335175799,119
1960,CA Ingram,44.127474776059294,4.141346794932851,26.50602409638554,57.19794344473008,39.932131856916484,22.997958671410416,40.14808643902425,446
1961,CA Keita,0.15346604699761637,0.06476807314982379,0.0,1.1568123393316196,0.2569515718151292,0.21998404321791265,0.2077608621317318,10
1962,CA Liyanage,0.0,0.0,0.0,0.12853470437017994,0.018231811381288914,0.018296365856776933,0.012853470437017995,2
1963,CA Lynn,26.552891365630135,0.05333841318220783,22.89156626506024,36.11825192802056,26.18595979078311,14.962383659707365,26.411029891698213,282
1964,CA Philipson,0.013060940170009902,0.0,0.0,0.12853470437017994,0.02378963949025133,0.018296365856776933,0.02069003453902394,2
1965,CA Pujara,27.145531525844333,0.08445248753849573,7.228915662650603,28.020565552699228,18.63784691918763,7.147752213379416,21.258050169571703,219
1966,CA Reid,0.026121880340019804,0.20573387941708732,0.0,0.12853470437017994,0.11689350357414963,0.19400839687875895,0.028526598641029875,2
1967,CA Rose,0.597538012777953,1.3220306695875796,0.0,7.197943444730076,1.837816415620594,2.1537089836207626,1.0783171521397796,57
1968,CA Soper,3.048096912176061,8.3303171730641,3.6144578313253013,12.082262210796916,8.093714217681855,10.378076559931944,4.121421717782919,95
1969,CA Thyssen,0.36244108971777483,0.0,1.2048192771084336,1.7994858611825193,0.9221624118187196,0.7706517474131583,0.7588590230814469,15
1970,CA Vidler,0.0,0.14477569292313552,0.0,0.0,0.06160646976014005,0.12364920701546883,0.0,1
1971,CA Wakim,3.272309718427898,0.11239165634822362,1.2048192771084336,4.3701799485861175,2.5728625020956124,1.2325698963107055,2.7618496090478803,35
1972,CA Young,1.3006519585968195,11.745245578944026,3.6144578313253013,20.17994858611825,9.951883364616167,14.447350395440433,3.882723383167507,158
1973,CAE Hill,1.857918739183909,0.0,0.0,6.4267352185089965,1.7021916175643492,0.9148182928388463,1.757424765361245,51
1974,CAH Stevenson,0.5583551922679234,1.7906467282598342,0.0,3.2133676092544983,1.455367193749993,1.9867546016107487,0.6563498762862039,26
1975,CAJ Brodrick,0.19754672007139978,0.0,0.0,1.0282776349614395,0.22991664119836788,0.14637092685421546,0.22135579553898382,9
1976,CAJ Meschede,5.606408567976751,13.374607105438614,2.4096385542168672,16.83804627249357,11.490742601449945,14.848738157753376,5.770541334300468,132
1977,CAJ Morris,1.2522176387996993,22.965361780487026,0.0,16.58097686375321,12.657221805742626,21.974357818894667,2.4094282696551406,130
1978,CAK Rajitha,0.7482830305734841,8.791948439533922,4.8192771084337345,11.182519280205653,7.696576134264131,11.158772051985443,3.013004878894776,88
1979,CAK Walton,10.705073086844367,0.007619773311743974,10.843373493975903,22.23650385604113,12.32686658066086,7.802302774987754,11.899706285903504,174
1980,CAL Davis,0.022856645297517332,0.030479093246975897,0.0,0.2570694087403599,0.05915960506065995,0.06262414371681047,0.03942092805254639,3
1981,CAR Cooper,0.058774230765044566,0.12953614629964758,0.0,0.5141388174807198,0.15305905022192764,0.18381896444094825,0.08667842020709872,5
1982,CAW Jeffers,0.029387115382522283,0.20573387941708732,0.0,0.2570694087403599,0.13651477198267914,0.2123047627355359,0.04333921010354936,3
1983,CB Cooke,24.634565778159928,0.08127758199193573,6.024096385542169,38.174807197943444,18.495629222830775,8.075950885229506,20.405449102352954,298
1984,CB Lambert,0.12734416665759654,0.11048671302028763,0.0,0.0,0.10120428782670096,0.09436386851180519,0.07640649999455792,1
1985,CB Mpofu,0.4146848503978144,11.136933676223132,1.2048192771084336,13.239074550128533,7.306129643869531,11.910797790439585,1.9341641483840721,104
1986,CB Neale,0.0,0.05714829983807982,0.0,0.2570694087403599,0.060781966088948904,0.08540162921966,0.02570694087403599,3
1987,CB Ondoa,0.08816134614756685,0.0,0.0,1.0282776349614395,0.18336983078580765,0.14637092685421546,0.15572457118468408,9
1988,CB Roposo,0.0032652350425024755,0.3428897990284789,0.0,1.2853470437017995,0.3296176307983562,0.4758170436044062,0.13049384539568146,11
1989,CB Simmons,0.04081543803128095,0.17144489951423944,0.0,0.0,0.09032324281962077,0.14642669251831836,0.02448926281876857,1
1990,CB Sole,0.4016239102278045,5.834841413467949,2.4096385542168672,7.4550128534704365,4.736625773001774,7.073582905903059,1.7093671977487868,59
1991,CB Wishart,1.6467668731020821,0.0,1.2048192771084336,2.570694087403599,1.578073044154424,0.8804299425538199,1.6065753157341394,21
1992,CBRLS Kumara,0.47672431620536143,11.820808330952152,2.4096385542168672,13.110539845758353,8.11799434693502,12.991083856824162,2.3199801405641125,103
1993,CC Ainsworth,0.3559106196327699,0.8343651776359653,3.6144578313253013,2.313624678663239,2.3727332007683475,2.5854523652659784,1.5292461890435762,19
1994,CC Alexander,0.14367034187010894,0.03809886655871988,0.0,0.0,0.07734833808283396,0.032539265004070755,0.08620220512206536,1
1995,CC Blake,0.13387463674260153,1.261072483093628,0.0,2.313624678663239,0.9217651190486535,1.4063842570567266,0.3116872499118848,19
1996,CC Dalton,0.13060940170009902,0.0,0.0,0.8997429305912595,0.18320096075864653,0.12807456099743852,0.16833993407918538,8
1997,CC Machado,0.009795705127507427,0.0,0.0,0.0,0.004168371081721812,0.0,0.005877423076504457,1
1998,CC van Slobbe,0.3461149145052625,0.5371940184779502,0.0,1.7994858611825193,0.6311202314934369,0.7149527585522746,0.38761753482140937,15
1999,CD Barnwell,1.9068972648214457,0.297171159158015,0.0,7.197943444730076,1.9588797265578215,1.27840275501126,1.863932703365875,57
2000,CD Collymore,0.27101450852770553,10.117788995777374,0.0,7.069408740359897,5.423502143258491,9.647644265037119,0.869549579152613,56
2001,CD Cumming,0.9033816950923517,0.0,0.0,1.7994858611825193,0.6396618035412786,0.25614912199487705,0.7219776031736629,15
2002,CD Fletcher,10.917857570447445,0.0,1.2048192771084336,19.15167095115681,7.875108365019182,3.2406611380780435,8.827327420516678,150
2003,CD Hartley,0.26121880340019804,0.0,0.0,3.084832904884318,0.5487200353301821,0.43911278056264624,0.46521457252855064,25
2004,CD Hinchliffe,0.32216985752691096,0.4470267009556465,0.0,3.4704370179948585,0.8195754862243763,0.8757959208474072,0.5403456163156324,28
2005,CD Mboe,0.15673128204011882,0.12191637298790359,0.0,0.8997429305912595,0.246195749406163,0.23220020901046493,0.18401306228319725,8
2006,CD McMillan,4.791188219031966,1.0013652093850207,3.6144578313253013,7.969151670951155,5.133342300156165,3.5331229078986732,4.755965447911885,63
2007,CD Nash,17.437443538644054,2.3703844810616883,7.228915662650603,22.107969151670947,14.640830010545663,8.258475284211922,14.841937737148708,173
2008,CD Shekleton,0.07510040597755695,0.0,0.0,0.0,0.031957511626533895,0.0,0.045060243586534175,1
2009,CD Wallace,2.5588558616411072,0.0,0.0,6.298200514138816,1.9822299146973767,0.8965219269820695,2.165133568398546,50
2010,CD Wright,0.2971363888677253,0.0,0.0,1.0282776349614395,0.2722950805292063,0.14637092685421546,0.28110959681677916,9
2011,CD de Lange,0.3787672649302872,1.4706162491665873,0.0,2.442159383033419,1.1333734663363484,1.6036465804358928,0.47147629726151424,20
2012,CDJ Dent,24.512119464066085,1.484585833571451,3.6144578313253013,31.748071979434446,17.10370980090065,7.330656935870702,18.966416225780684,248
2013,CE Brock,0.10122228631757675,0.007619773311743974,0.0,0.0,0.04631561362130819,0.006507853000814149,0.06073337179054605,1
2014,CE Coulter Reilly,0.1077527564025817,0.0,0.0,0.38560411311053977,0.10054751604280666,0.05488909757033078,0.10321206515260299,4
2015,CE Dean,3.9835867518530206,10.84103247928374,8.433734939759036,19.28020565552699,12.631910266638243,15.60502111335284,6.8482930985922215,151
2016,CE McConchie,11.631311427234236,6.217100041273771,1.2048192771084336,19.28020565552699,10.842502086946979,8.568823231515765,9.26825320502577,151
2017,CE Rudd,0.5420290170554111,0.0,0.0,9.897172236503856,1.6344993428811867,1.4088201709718235,1.3149346338836323,78
2018,CE Shreck,0.7314126495205546,14.458519859034192,0.0,7.069408740359897,7.466528861644669,13.354951191167581,1.1457884637483224,56
2019,CE Taylor,0.014693557691261142,0.15811029621868747,0.0,0.0,0.07353330649220935,0.1350379497668936,0.008816134614756685,1
2020,CF Hartley,0.07183517093505447,0.8915134774740451,0.0,0.8997429305912595,0.5375568901597044,0.889493362092694,0.13307539562015863,8
2021,CF Hughes,5.41648072967119,1.6992094485189064,1.2048192771084336,8.997429305912597,4.816857159405581,3.2464994545742227,4.511077151526504,71
2022,CF Jackson,0.43373205481241217,0.0,0.0,0.5141388174807198,0.2574934539769492,0.07318546342710773,0.31165311463551926,5
2023,CF Parkinson,4.00970863219304,24.702670095564653,1.2048192771084336,24.935732647814913,16.26765096460974,25.161914709189073,5.260844227229846,195
2024,CF Snyman,0.058774230765044566,0.5448137917896942,0.0,0.8997429305912595,0.38446777920409086,0.5933860505556503,0.1252388315181527,8
2025,CFK van Wyk,1.7142483973137999,0.0,0.0,2.442159383033419,1.0758693555458063,0.34763095127876165,1.2727649766916218,20
2026,CG Benjamin,5.060025904198004,0.0,2.4096385542168672,11.825192802056556,4.8558965318730385,2.7122709096600404,4.941426388989518,93
2027,CG Blakely,1.364868247766035,0.022859319935231926,0.0,5.398457583547558,1.3562564527312555,0.7879709249870737,1.358766707014377,43
2028,CG Harrison,1.8432251814926477,5.187795663079023,1.2048192771084336,11.053984575835473,5.072536759530155,6.518753340488732,2.5727793496116664,87
2029,CG Heaphy,1.2957541060330657,0.0,0.0,1.6709511568123396,0.788396411600069,0.23785275613810014,0.9445475793010734,14
2030,CG Osborne,0.035917585467527234,0.022859319935231926,0.0,0.12853470437017994,0.04324317601148399,0.03781992485921938,0.03440402171753434,2
2031,CG Sippel,0.11754846153008913,1.7373083150776263,1.2048192771084336,6.812339331619537,2.2682714157676225,2.9680005000130847,1.1132087932125372,54
2032,CG Steenstra Toussaint,0.039182820510029706,0.11048671302028763,0.0,0.2570694087403599,0.1001525708537825,0.13095660022535904,0.049216633180053815,3
2033,CG Williams,7.884998421803062,3.4650919135155727,10.843373493975903,12.724935732647813,11.248944590497464,9.401310000705683,9.25650467453939,100
2034,CH Abeyratne,0.032652350425024755,0.11429659967615964,0.0,0.7712082262210798,0.1719221252128817,0.20739599015287385,0.09671223287712284,7
2035,CH Gayle,70.03330539743352,16.308219830460043,85.54216867469881,85.73264781491002,85.30236855609422,62.661794816160686,76.25589862236076,668
2036,CH Morris,7.243923941791742,12.875511953519382,18.072289156626507,32.13367609254499,20.80969584854143,23.288275453594167,12.981408721317496,251
2037,CH Stobo,1.57819693720953,6.215195097945836,1.2048192771084336,3.4704370179948585,4.321272064901617,6.316743267882001,1.655407647257734,28
2038,CH Williams,0.019591410255014853,0.0,0.0,0.12853470437017994,0.026568553544732542,0.018296365856776933,0.024608316590026907,2
2039,CH van Koolwijk,0.2155055128051634,0.034288979902847884,0.0,2.442159383033419,0.4526995860381919,0.37691628978242536,0.3735192459864399,20
2040,CI Manidom,0.039182820510029706,0.17144489951423944,0.0,0.6426735218508998,0.18078757121244507,0.2379085218022031,0.0877770444911078,6
2041,CJ Alexander,0.07510040597755695,0.8800838175064292,2.4096385542168672,3.598971722365038,1.9423253624426737,2.292960516420351,1.1278489820880981,29
2042,CJ Ana,0.029387115382522283,0.20192399276121534,0.0,0.2570694087403599,0.1348935490942544,0.20905083623512885,0.04333921010354936,3
2043,CJ Anderson,14.804575682706226,6.558719878083627,19.277108433734938,27.506426735218508,21.195338158839398,17.749098770493546,17.416520613266066,215
2044,CJ Bodenstein,0.7542692948180718,1.4172778359843796,0.0,3.084832904884318,1.3616229609375161,1.6495734387140786,0.7610448673792749,25
2045,CJ Borgas,1.126506089663354,0.011429659967615963,0.0,2.6992287917737783,0.8670943820703496,0.39398546249353666,0.9458265329753902,22
2046,CJ Botma,0.019591410255014853,0.0,0.0,0.12853470437017994,0.026568553544732542,0.018296365856776933,0.024608316590026907,2
2047,CJ Bowes,12.823122217747638,0.1523954662348795,0.0,19.15167095115681,8.238018133494094,2.8563155726760456,9.609040425764263,150
2048,CJ Boyce,0.9828357477932452,2.4954757595961516,7.228915662650603,12.982005141388173,6.397664441369612,7.066270561810791,4.056576661609945,102
2049,CJ Briggs,1.5656802028799373,0.0,0.0,3.598971722365038,1.1767353632379591,0.5122982439897541,1.2993052939644663,29
2050,CJ Chibhabha,8.553283193835234,3.5673238721148044,2.4096385542168672,15.167095115681233,8.334416101957817,6.234736268484065,7.371570994134324,119
2051,CJ Connor,0.08652872862631562,0.5962472616439661,0.0,0.12853470437017994,0.30877380464163656,0.5275358631704843,0.06477070761280737,2
2052,CJ Dala,0.5910075426929481,3.337460710543861,6.024096385542169,12.467866323907456,6.003605288460484,7.197700229555366,3.4086200736691654,98
2053,CJ Delany,0.6889645939680225,0.06476807314982379,0.0,1.1568123393316196,0.4848225242825882,0.21998404321791265,0.5290599903139754,10
2054,CJ Dias,0.022856645297517332,0.2781217258786551,0.0,0.7712082262210798,0.23746633833342365,0.3473148296703781,0.09083480980061838,7
2055,CJ Erkelens,0.019591410255014853,0.09905705305267168,0.0,0.5141388174807198,0.1234157827876425,0.15778755243769169,0.0631687279010809,5
2056,CJ Ferguson,14.085135561674848,0.0,9.638554216867469,22.879177377892027,13.34041546869872,7.372774125852544,13.630565339854352,179
2057,CJ Gannon,1.1994296722792426,10.113979109121502,1.2048192771084336,8.483290488431876,6.530187116099956,10.36015298837954,1.9294326353432631,67
2058,CJ Green,6.889101733839808,12.024002285931992,8.433734939759036,30.976863753213365,16.030779987264346,18.280334584695936,9.761267897552932,242
2059,CJ Haggett,1.8818637961622604,8.033780995015398,0.0,9.511568123393316,5.56856310630668,8.215377420593212,2.0802750900366878,75
2060,CJ Jordan,11.432132089641584,31.235355748166487,15.66265060240964,59.64010282776349,33.28081215214942,41.85536430156956,17.52208471728419,465
2061,CJ King,0.0,0.13334603295551958,0.0,0.2570694087403599,0.0932064238574437,0.15048015922780153,0.02570694087403599,3
2062,CJ Koski,0.9289593695919545,0.026669206591103917,0.0,4.3701799485861175,1.026530671432748,0.6448539246332651,0.9943936166137842,35
2063,CJ Langford,0.35917585467527235,0.7238784646156776,1.2048192771084336,2.056555269922879,1.2652689263547572,1.4254905142040566,0.7826068229299814,17
2064,CJ Liddle,0.4783569337266127,6.622852970124137,0.0,10.539845758354756,4.5167897754681094,7.156710900130007,1.3409987360714433,83
2065,CJ McInerney,0.8549473752952316,0.026669206591103917,0.0,1.4138817480719796,0.5757046503789828,0.2240375099273958,0.6543565999843369,12
2066,CJ McKay,3.37244359306464,21.593802584373112,7.228915662650603,23.65038560411311,17.054675889643985,24.896260153380545,6.557179415045276,185
2067,CJ Metcalfe,0.0816308760625619,2.0840080007619775,2.4096385542168672,3.8560411311053984,2.4938743320019503,3.3577940222625404,1.1574742050131372,31
2068,CJ Nevin,0.27101450852770553,0.0,0.0,0.7712082262210798,0.2247158015487037,0.1097781951406616,0.2397295277387313,7
2069,CJ Phillips,0.048978525637537136,0.0,0.0,0.12853470437017994,0.03907366678989797,0.018296365856776933,0.04224058581954027,2
2070,CJ Rocchiccioli,0.789098468604765,7.970917865193509,0.0,3.9845758354755776,4.292840087469059,7.374943901495085,0.8719166647104167,32
2071,CJ Russell,0.009795705127507427,0.6895894847128298,0.0,1.7994858611825193,0.5528550732246443,0.8451098185685577,0.1858260091947564,15
2072,CJ Sayers,0.9692306017828182,8.783058704003556,1.2048192771084336,2.8277634961439584,5.063683499213074,8.418407899872486,1.225760493816617,23
2073,CJ Simmons,1.6358827562937406,0.13334603295551958,2.4096385542168672,2.442159383033419,2.124639832900834,1.490523629629572,1.9486371583446465,20
2074,CJ Smith,0.08816134614756685,0.0,0.0,0.5141388174807198,0.11044258526065198,0.07318546342710773,0.10431068943661209,5
2075,CJ Swanson,0.09142658119006933,0.0,0.0,0.0,0.038904796762736914,0.0,0.054855948714041605,1
2076,CJ Taylor,0.15673128204011882,0.003809886655871987,0.0,1.1568123393316196,0.232401462627574,0.16792121921139946,0.20972000315723327,10
2077,CJ White,0.741208354648062,12.76312029717116,0.0,7.969151670951155,6.876875727046405,12.035028459483872,1.2416401798839527,63
2078,CJ van der Walt,0.058774230765044566,0.0,0.0,0.2570694087403599,0.0614738492529087,0.036592731713553865,0.060971479333062725,3
2079,CJA Amini,7.256984881961753,5.811982093532717,4.8192771084337345,16.195372750642672,9.909201283204457,9.327217475998012,7.419511336771439,127
2080,CJB McCullough,0.2644840384427006,0.304790932469759,0.0,1.0282776349614395,0.3880983413307793,0.4066850468867815,0.2615181865617643,9
2081,CJC Wright,5.073086844368014,35.3697177508969,1.2048192771084336,21.20822622107969,20.73058215686492,33.741771979398955,5.526120511861308,166
